distance,metric,status,gateway_probabilities,epsilon,eta,prioritize_parallelism,replace_or_joins,output_dir,f_score,project_name,optimization_metric,mining_algorithm
0.5312088875895337,two_gram_distance,ok,discovery,0.13923991861365037,0.4096099551781268,True,True,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022420_187F9BBE_C2A9_48F6_B2DC_4E0BBB309DDC,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5333978702807357,two_gram_distance,ok,discovery,0.18578704092395731,0.229724993041531,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022549_BDD392A3_044A_4CA4_B07E_A90D51662F46,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5345090354887873,two_gram_distance,ok,discovery,0.1173038735226984,0.4781884009254311,True,True,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022145_BC5CD90A_008E_4C0D_9F1F_D2D89474F049,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5358828086484964,two_gram_distance,ok,discovery,0.06945465051956572,0.342990260568671,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022229_66F91884_31BC_4ED9_A761_A6A0B077A2D3,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5359974114221,two_gram_distance,ok,discovery,0.18578704092395731,0.229724993041531,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022549_BDD392A3_044A_4CA4_B07E_A90D51662F46,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.536115569823435,two_gram_distance,ok,discovery,0.1173038735226984,0.4781884009254311,True,True,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022145_BC5CD90A_008E_4C0D_9F1F_D2D89474F049,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5363794907568887,two_gram_distance,ok,discovery,0.061801726063927455,0.3007075154960007,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022719_D0C3E17D_B7AE_48C0_9BD5_84C1FAEA8AAE,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5376326530612245,two_gram_distance,ok,discovery,0.21444726725236987,0.21953376020672502,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022827_5FED708E_038B_403C_8DA5_42382D01CBA0,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5377255925201131,two_gram_distance,ok,discovery,0.1173038735226984,0.4781884009254311,True,True,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022145_BC5CD90A_008E_4C0D_9F1F_D2D89474F049,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5377481524416751,two_gram_distance,ok,discovery,0.13252638241423464,0.46590552115998096,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022015_240266D8_C7B3_4613_8F3E_00D122268E87,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5392464106114715,two_gram_distance,ok,discovery,0.08577289521414261,0.5040581880923573,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022633_7981F3B3_5CC5_4098_B5E1_006A7725C273,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.539847439157283,two_gram_distance,ok,discovery,0.08577289521414261,0.5040581880923573,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022633_7981F3B3_5CC5_4098_B5E1_006A7725C273,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
